# Second test
 94.76435496  10.86629469
 94.70840127  12.02495755
 94.65376850  13.17748315
 94.60044714  14.32402472
 94.54842734  15.46473481
 94.49769891  16.59976515
 94.44825146  17.72926644
 94.40007441  18.85338822
 94.35315704  19.97227878
 94.30748859  21.08608503
 94.26305481  22.19495081
 94.21985244  23.29902353
 94.17786637  24.39844369
 94.13708596  25.49335213
 94.09750067  26.58388804
 94.05910006  27.67018899
 94.02187384  28.75239094
 93.98581188  29.83062817
 93.95090423  30.90503337
 93.91714116  31.97573759
 93.88451314  33.04287030
 93.85301087  34.10655942
 93.82262529  35.16693132
 93.79334761  36.22411086
 93.76516928  37.27822145
 93.73808201  38.32938505
 93.71207781  39.37772224
 93.68714894  40.42335227
 93.66328797  41.46639306
 93.64048773  42.50696130
 93.61874136  43.54517246
 93.59804228  44.58114085
 93.57838424  45.61497968
 93.55976123  46.64680109
 93.54216760  47.67671623
 93.52559797  48.70483527
 93.51004725  49.73126748
 93.49551068  50.75612129
 93.48198380  51.77950432
 93.46946244  52.80152344
 93.45794275  53.82228483
 93.44742116  54.84189401
 93.43789444  55.86045595
 93.42935963  56.87807503
 93.42181410  57.89485518
 93.41525551  58.91089989
 93.40968183  59.92631227
 93.40509133  60.94119510
 93.40148260  61.95565091
 93.39885451  62.96978196
 93.39720624  63.98369040
 93.39653730  64.99747822
 93.39684746  66.01124738
 93.39813684  67.02509980
 93.40040582  68.03913746
 93.40365511  69.05346244
 93.40788572  70.06817697
 93.41309896  71.08338345
 93.41929645  72.09918457
 93.42648010  73.11568332
 93.43465214  74.13298303
 93.44381510  75.15118746
 93.45397181  76.17040084
 93.46512540  77.19072789
 93.47727932  78.21227393
 93.49043731  79.23514489
 93.50460343  80.25944738
 93.51978202  81.28528874
 93.53597775  82.31277708
 93.55319557  83.34202136
 93.57144075  84.37313141
 93.59071885  85.40621799
 93.61103576  86.44139287
 93.63239765  87.47876883
 93.65481102  88.51845977
 93.67828271  89.56058077
 93.70281988  90.60524827
 93.72842981  91.65258020
 93.75511973  92.70269547
 93.78289776  93.75571353
 93.81177082  94.81175491
 93.84174813  95.87094273
 93.87283827  96.93340181
 93.90505073  97.99925755
 93.93839505  99.06863747
 93.97288071 100.14167061
 94.00852759 101.21848834
 94.04532638 102.29922202
 94.08329586 103.38400530
 94.12244629 104.47297350
 94.16278808 105.56626358
 94.20433180 106.66401415
 94.24708810 107.76636540
 94.29106774 108.87345918
 94.33628152 109.98543887
 94.38274026 111.10244940
 94.43045477 112.22463715
 94.47943579 113.35214993
 94.52969395 114.48513683
 94.58123972 115.62374816
 94.63408331 116.76813533
 94.68823463 117.91845071
 94.74370308 119.07484765
 94.80049751 120.23748083
 94.85862690 121.40650644
 94.91810011 122.58207719
 94.97892558 123.76433803
 95.04109935 124.95344822
 95.10464399 126.14956734
 95.16955995 127.35283940
 95.23584558 128.56341325
 95.30350264 129.78143627
 95.37253165 131.00705231
 95.44293101 132.24040127
 96.81840426  -6.16125043
 96.74073433  -4.89955355
 96.66445717  -3.64600192
 96.58958495  -2.40049249
 96.51611392  -1.16289004
 96.44405492   0.06693344
 96.37341218   1.28911253
 96.30418784   2.50378777
 96.23638077   3.71110386
 96.16998793   4.91120808
 96.10500516   6.10424961
 96.04142732   7.29037923
 95.97924840   8.46974892
 95.91846148   9.64251152
 95.85905942  10.80882844
 95.80103260  11.96883460
 95.74437285  13.12269440
 95.68907059  14.27056061
 95.63511585  15.41258540
 95.58249836  16.54892020
 95.53120756  17.67971546
 95.48123270  18.80512054
 95.43256286  19.92528360
 95.38518707  21.04035149
 95.33909426  22.15046964
 95.29427339  23.25578203
 95.25070982  24.35642928
 95.20840050  25.45255615
 95.16733008  26.54429985
 95.12748788  27.63179808
 95.08886333  28.71518695
 95.05144603  29.79460094
 95.01522577  30.87017292
 94.98019251  31.94203416
 94.94633646  33.01031437
 94.91364804  34.07514169
 94.88211793  35.13664274
 94.85173704  36.19494265
 94.82249656  37.25016508
 94.79438795  38.30243227
 94.76740296  39.35186509
 94.74153361  40.39858305
 94.71677220  41.44270439
 94.69311135  42.48434606
 94.67054397  43.52362385
 94.64906326  44.56065236
 94.62866275  45.59554510
 94.60933625  46.62841452
 94.59107790  47.65937205
 94.57388214  48.68852820
 94.55774372  49.71599253
 94.54265771  50.74187377
 94.52861948  51.76627986
 94.51562474  52.78931797
 94.50366948  53.81109459
 94.49275004  54.83171557
 94.48286305  55.85128615
 94.47400546  56.86991104
 94.46617455  57.88769448
 94.45936789  58.90474027
 94.45358339  59.92115183
 94.44881925  60.93703224
 94.44507401  61.95248433
 94.44234650  62.96761070
 94.44063588  63.98251377
 94.43994163  64.99729587
 94.44026354  66.01205924
 94.44160169  67.02690613
 94.44395650  68.04193883
 94.44732871  69.05725971
 94.45171936  70.07297131
 94.45712980  71.08917636
 94.46356170  72.10597784
 94.47101706  73.12347904
 94.47949816  74.14178362
 94.48900764  75.16099564
 94.49954842  76.18121963
 94.51112374  77.20256063
 94.52373717  78.22512426
 94.53739259  79.24901677
 94.55209417  80.27434506
 94.56784643  81.30121679
 94.58465418  82.32974039
 94.60252255  83.36002510
 94.62145699  84.39218106
 94.64146326  85.42631936
 94.66254741  86.46255205
 94.68471583  87.50099221
 94.70797524  88.54175404
 94.73233266  89.58495288
 94.75779549  90.63070536
 94.78437139  91.67912959
 94.81206805  92.73034509
 94.84089313  93.78447209
 94.87085300  94.84162976
 94.90196259  95.90194550
 94.93422415  96.96553965
 94.96764902  98.03253997
 95.00224736  99.10307367
 95.03802932 100.17727000
 95.07501584 101.25525963
 95.11319734 102.33717635
 95.15259273 103.42315297
 95.19321256 104.51332497
 95.23506751 105.60782945
 95.27816843 106.70680511
 95.32252624 107.81039229
 95.36815195 108.91873284
 95.41505661 110.03197021
 95.46325128 111.15024930
 95.51274699 112.27371647
 95.56355467 113.40251940
 95.61568513 114.53680708
 95.66914897 115.67672960
 95.72395652 116.82243816
 95.78011771 117.97408493
 95.83764197 119.13182318
 95.89653848 120.29580768
 95.95680559 121.46619580
 96.01848680 122.64312572
 96.08154732 123.82675726
 96.14600857 125.01724891
 96.21188707 126.21475146
 96.27917909 127.41941005
 96.34788515 128.63137315
 96.41800678 129.85078641
 96.48954375 131.07779186
 96.56249358 132.31252746
 97.95048643  -6.24068635
 97.87012729  -4.97759505
 97.79119654  -3.72263439
 97.71370710  -2.47570606
 97.63766807  -1.23667747
 97.56307589  -0.00542513
 97.48994339   1.21818793
 97.41827166   2.43429753
 97.34806125   3.64304625
 97.27930995   4.84457999
 97.21201393   6.03904684
 97.14616823   7.22659647
 97.08176699   8.40737988
 97.01880348   9.58154901
 96.95727011  10.74925636
 96.89715904  11.91066349
 96.83846030  13.06590322
 96.78116507  14.21513978
 96.72526335  15.35852493
 96.67074473  16.49620974
 96.61759856  17.62834438
 96.56581392  18.75507803
 96.51537974  19.87655870
 96.46628483  20.99293312
 96.41851794  22.10434671
 96.37206779  23.21094341
 96.32692312  24.31286574
 96.28307271  25.41025465
 96.24050145  26.50324743
 96.19920700  27.59198637
 96.15917367  28.67660532
 96.12039079  29.75723894
 96.08284789  30.83402029
 96.04653466  31.90708087
 96.01144105  32.97655060
 95.97755720  34.04255787
 95.94487351  35.10522956
 95.91338066  36.16469104
 95.88306956  37.22106626
 95.85393142  38.27447774
 95.82595772  39.32504662
 95.79914025  40.37289272
 95.77347108  41.41813455
 95.74894259  42.46088939
 95.72554746  43.50127331
 95.70327868  44.53940123
 95.68212957  45.57538697
 95.66209375  46.60934329
 95.64316515  47.64138193
 95.62533805  48.67161371
 95.60860701  49.70014852
 95.59296695  50.72709540
 95.57841308  51.75256260
 95.56494098  52.77665763
 95.55254650  53.79948728
 95.54122584  54.82115771
 95.53097555  55.84177450
 95.52179245  56.86144268
 95.51367374  57.88026680
 95.50661692  58.89835097
 95.50061980  59.91579894
 95.49568055  60.93271412
 95.49179764  61.94919964
 95.48896987  62.96535842
 95.48719638  63.98129322
 95.48647661  64.99710666
 95.48681035  66.01290133
 95.48819770  67.02877977
 95.49063908  68.04484460
 95.49413526  69.06119851
 95.49868730  70.07794435
 95.50429661  71.09518518
 95.51096492  72.11302430
 95.51869428  73.13156532
 95.52748707  74.15091220
 95.53734600  75.17116934
 95.54827410  76.19244157
 95.56027471  77.21483426
 95.57335152  78.23845336
 95.58750853  79.26340542
 95.60275007  80.28979767
 95.61908079  81.31773807
 95.63650568  82.34733538
 95.65503003  83.37869916
 95.67465945  84.41193986
 95.69539990  85.44716889
 95.71725763  86.48449859
 95.74023923  87.52404238
 95.76435162  88.56591474
 95.78960203  89.61023131
 95.81599808  90.65710896
 95.84354768  91.70666597
 95.87225898  92.75902212
 95.90214003  93.81429852
 95.93319903  94.87261661
 95.96544375  95.93409749
 95.99888775  96.99886950
 96.03353549  98.06705607
 96.06939813  99.13878606
 96.10648642 100.21418842
 96.14481112 101.29339419
 96.18439626 102.37653551
 96.22522824 103.46374874
 96.26732836 104.55516809
 96.31070757 105.65093079
 96.35537697 106.75117566
 96.40134773 107.85604309
 96.44863112 108.96567504
 96.49723840 110.08021492
 96.54718085 111.19980764
 96.59846968 112.32459948
 96.65111602 113.45473803
 96.70513081 114.59037210
 96.76052475 115.73165161
 96.81730825 116.87872752
 96.87549125 118.03175185
 96.93508336 119.19087787
 96.99609437 120.35625944
 97.05853292 121.52804773
 97.12241576 122.70638238
 97.18771669 123.89143837
 97.25447862 125.08335606
 97.32269983 126.28228623
 97.39237767 127.48837593
 97.46351359 128.70177222
 97.53610857 129.92261898
 97.61016156 131.15105634
 97.68566911 132.38722021
 99.08632531  -6.32282551
 99.00327066  -5.05829901
 98.92167803  -3.80190042
 98.84157435  -2.55350874
 98.76294958  -1.31301039
 98.68583024  -0.08028569
 98.61019638   1.14479892
 98.53606895   2.36238596
 98.46344555   3.57261131
 98.39232538   4.77561905
 98.32270528   5.97155597
 98.25458064   7.16057065
 98.18794578   8.34281306
 98.12279413   9.51843419
 98.05911827  10.68758572
 97.99691001  11.85041969
 97.93616050  13.00708822
 97.87686047  14.15775034
 97.81899952  15.30254145
 97.76256755  16.44162180
 97.70755379  17.57514128
 97.65394721  18.70324881
 97.60173659  19.82609225
 97.55091058  20.94381820
 97.50145773  22.05657201
 97.45336656  23.16449762
 97.40662559  24.26773756
 97.36122337  25.36643283
 97.31714855  26.46072296
 97.27438987  27.55074588
 97.23293621  28.63663799
 97.19277265  29.71853180
 97.15389685  30.79656537
 97.11629364  31.87086784
 97.07995268  32.94156939
 97.04486387  34.00879864
 97.01101736  35.07268271
 96.97840355  36.13334726
 96.94701312  37.19091651
 96.91683701  38.24551325
 96.88786647  39.29725893
 96.86009304  40.34627365
 96.83350856  41.39267623
 96.80810518  42.43658427
 96.78387535  43.47811414
 96.76081188  44.51738107
 96.73890784  45.55449920
 96.71815668  46.58958162
 96.69855214  47.62274039
 96.68008831  48.65408664
 96.66275959  49.68373060
 96.64656073  50.71178164
 96.63148681  51.73834834
 96.61753323  52.76353851
 96.60469574  53.78745929
 96.59297042  54.81021717
 96.58235367  55.83191806
 96.57284226  56.85266731
 96.56443326  57.87256980
 96.55712410  58.89172999
 96.55091253  59.91025193
 96.54579664  60.92823938
 96.54177487  61.94579579
 96.53884598  62.96302442
 96.53700907  63.98002835
 96.53626357  64.99691053
 96.53660925  66.01377387
 96.53804622  67.03072126
 96.54057493  68.04785564
 96.54419615  69.06528003
 96.54891099  70.08309761
 96.55472091  71.10141177
 96.56162768  72.12032612
 96.56963343  73.13994462
 96.57874061  74.16037157
 96.58895201  75.18171166
 96.60027077  76.20407009
 96.61270034  77.22755255
 96.62624452  78.25226529
 96.64090745  79.27831522
 96.65669358  80.30580989
 96.67360773  81.33485758
 96.69165502  82.36556738
 96.71084093  83.39804918
 96.73117124  84.43241376
 96.75265209  85.46877282
 96.77528994  86.50723906
 96.79909156  87.54792620
 96.82406407  88.59094904
 96.85021494  89.63642351
 96.87755198  90.68446677
 96.90608334  91.73519730
 96.93581748  92.78873507
 96.96676296  93.84520163
 96.99892819  94.90471948
 97.03232204  95.96741126
 97.06695351  97.03340014
 97.10283514  98.10281575
 97.13997312  99.17578421
 97.17837866 100.25243560
 97.21806306 101.33290067
 97.25905033 102.41731025
 97.30132981 103.50580357
 97.34492136 104.59851401
 97.38983617 105.69557894
 97.43608558 106.79713727
 97.48368098 107.90332949
 97.53263387 109.01429756
 97.58295573 110.13018492
 97.63465801 111.25113643
 97.68775211 112.37729830
 97.74224929 113.50881798
 97.79816060 114.64584411
 97.85549683 115.78852642
 97.91426843 116.93701567
 97.97448543 118.09146375
 98.03615776 119.25202352
 98.09928677 120.41884996
 98.16390723 121.59208174
 98.22999525 122.77187769
 98.29756605 123.95839276
 98.36663865 125.15177960
 98.43721192 126.35218176
 98.50928522 127.55974655
 98.58286013 128.77461937
 98.65793689 129.99694219
 98.73451354 131.22685319
 98.81258554 132.46448609
100.22604484  -6.40767173
100.14029441  -5.14166991
100.05604512  -3.88378880
 99.97331044  -2.63390570
 99.89210344  -1.39190240
 99.81243336  -0.15766725
 99.73430619   1.06894422
 99.65770921   2.28804403
 99.58266405   3.49978922
 99.50916504   4.70431494
 99.43721022   5.90176633
 99.36679560   7.09229077
 99.29791582   8.27603716
 99.23056449   9.45315553
 99.16473439  10.62379664
 99.10041747  11.78811177
 99.03760497  12.94625235
 98.97628750  14.09836972
 98.91645522  15.24462287
 98.85809752  16.38514429
 98.80120380  17.52009405
 98.74576295  18.64962082
 98.69176362  19.77387224
 98.63919431  20.89299480
 98.58804342  22.00713374
 98.53829927  23.11643297
 98.48995019  24.22103502
 98.44298453  25.32108095
 98.39739069  26.41671034
 98.35315718  27.50806128
 98.31027265  28.59527027
 98.26872587  29.67847232
 98.22850582  30.75780087
 98.18960167  31.83338781
 98.15200280  32.90536353
 98.11569504  33.97385438
 98.08067622  35.03899288
 98.04693225  36.10090228
 98.01445355  37.15970707
 97.98323082  38.21553035
 97.95325509  39.26849386
 97.92451764  40.31871800
 97.89701009  41.36632190
 97.87072437  42.41142347
 97.84565272  43.45413941
 97.82178772  44.49458527
 97.79912226  45.53287551
 97.77764957  46.56912355
 97.75736323  47.60344178
 97.73825713  48.63594168
 97.72032552  49.66673379
 97.70356298  50.69592783
 97.68796444  51.72363271
 97.67352516  52.74995659
 97.66024076  53.77500694
 97.64810720  54.79889059
 97.63712077  55.82171378
 97.62727814  56.84358222
 97.61857628  57.86460112
 97.61101255  58.88487528
 97.60458463  59.90450909
 97.59929055  60.92360664
 97.59512869  61.94227173
 97.59209778  62.96060797
 97.59019688  63.97871875
 97.58942542  64.99670740
 97.58978316  66.01467714
 97.59127021  67.03273121
 97.59388703  68.05097288
 97.59763441  69.06950553
 97.60251350  70.08843266
 97.60852581  71.10785801
 97.61567316  72.12788553
 97.62395775  73.14861952
 97.63338211  74.17016460
 97.64394911  75.19262584
 97.65566198  76.21610874
 97.66852430  77.24071935
 97.68253997  78.26656426
 97.69771325  79.29375069
 97.71404876  80.32238656
 97.73155143  81.35258049
 97.75022656  82.38444188
 97.77007978  83.41808097
 97.79111706  84.45360886
 97.81334472  85.49113760
 97.83676939  86.53078022
 97.86139807  87.57265074
 97.88723807  88.61686430
 97.91429707  89.66353715
 97.94258308  90.71278673
 97.97210448  91.76473178
 98.00287001  92.81949248
 98.03488859  93.87719059
 98.06816912  94.93794929
 98.10272043  96.00189236
 98.13855224  97.06914369
 98.17567422  98.13982842
 98.21409902  99.21407856
 98.25383336 100.29202165
 98.29488895 101.37378947
 98.33728819 102.45951150
 98.38102630 103.54932865
 98.42612064 104.64337414
 98.47258261 105.74178549
 98.52042376 106.84470172
 98.56965572 107.95226337
 98.62029015 109.06461244
 98.67233874 110.18189235
 98.72581310 111.30424791
 98.78072477 112.43182522
 98.83708512 113.56477159
 98.89490529 114.70323549
 98.95419613 115.84736644
 99.01496813 116.99731500
 99.07723152 118.15323275
 99.14099649 119.31527130
 99.20627169 120.48358081
 99.27307155 121.65830353
 99.34137944 122.83960486
 99.41122641 124.02763033
 99.48261873 125.22252974
 99.55555360 126.42444789
 99.63003178 127.63353116
 99.70605442 128.84992313
 99.78362093 130.07376383
 99.86272833 131.30518935
 99.94337090 132.54433109
101.36976913  -6.49522480
101.28132383  -5.22771399
101.19440989  -3.96831037
101.10903730  -2.71689972
101.02525019  -1.47335017
100.94302656  -0.23756358
100.86238402   0.99059784
100.78332183   2.21126354
100.70584712   3.42457060
100.62996014   4.63065755
100.55566040   5.82966737
100.48294496   7.02174593
100.41180903   8.20704098
100.34224654   9.38570151
100.27425047  10.55787738
100.20781296  11.72371902
100.14292538  12.88337714
100.07957844  14.03700245
100.01776229  15.18474539
 99.95746652  16.32676499
 99.89868035  17.46319047
 99.84139275  18.59418185
 99.78559228  19.71988653
 99.73126731  20.84045084
 99.67840611  21.95601990
 99.62699684  23.06673758
 99.57702765  24.17274638
 99.52848668  25.27418741
 99.48136215  26.37120031
 99.43564233  27.46392326
 99.39131565  28.55249292
 99.34837065  29.63704443
 99.30679607  30.71771143
 99.26658082  31.79462602
 99.22771406  32.86791881
 99.19018515  33.93771889
 99.15398373  35.00415390
 99.11909967  36.06735003
 99.08552316  37.12743205
 99.05324464  38.18452334
 99.02225100  39.23874304
 98.99254128  40.29021770
 98.96410271  41.33906380
 98.93692702  42.38539956
 98.91100622  43.42934201
 98.88633269  44.47100703
 98.86289912  45.51050942
 98.84069856  46.54796293
 98.81972438  47.58348030
 98.79997032  48.61717333
 98.78143046  49.64915293
 98.76409921  50.67952915
 98.74797137  51.70841124
 98.73304204  52.73590772
 98.71930673  53.76212641
 98.70676126  54.78717449
 98.69540183  55.81115854
 98.68522499  56.83418462
 98.67622764  57.85635830
 98.66840704  58.87778471
 98.66176082  59.89856862
 98.65628693  60.91881445
 98.65198372  61.93862636
 98.64884987  62.95810830
 98.64688442  63.97736402
 98.64608677  64.99649719
 98.64645669  66.01561139
 98.64799427  67.03481021
 98.65070000  68.05419727
 98.65457469  69.07387629
 98.65961954  70.09395113
 98.66583607  71.11452587
 98.67322619  72.13570483
 98.68179215  73.15759265
 98.69153656  74.18029429
 98.70246237  75.20391518
 98.71457292  76.22856117
 98.72787187  77.25433865
 98.74236327  78.28135457
 98.75805149  79.30971650
 98.77494127  80.33953269
 98.79303772  81.37091211
 98.81234628  82.40396452
 98.83287273  83.43880049
 98.85462323  84.47553148
 98.87760427  85.51426986
 98.90182268  86.55512899
 98.92728564  87.59822326
 98.95400068  88.64366811
 98.98197568  89.69158011
 99.01121886  90.74207703
 99.04173882  91.79527787
 99.07354451  92.85130306
 99.10664519  93.91027453
 99.14105021  94.97231586
 99.17676874  96.03755174
 99.21381017  97.10610698
 99.25218519  98.17810698
 99.29190311  99.25367824
 99.33297895 100.33295755
 99.37541773 101.41607127
 99.41923250 102.50315368
 99.46444802 103.59433536
 99.51105671 104.68976009
 99.55907759 105.78956225
 99.60852243 106.89388097
 99.65940302 108.00285685
 99.71173121 109.11663191
 99.76551884 110.23534954
 99.82077768 111.35915447
 99.87751936 112.48819269
 99.93575534 113.62261136
 99.99549682 114.76255873
100.05675471 115.90818409
100.11953957 117.05963774
100.18386179 118.21707055
100.24972501 119.38063544
100.31715740 120.55047201
100.38614329 121.72673676
100.45669418 122.90958197
100.52882863 124.09916101
100.60254972 125.29561654
100.67785571 126.49909412
100.75474776 127.70973858
100.83322640 128.92769158
100.91329008 130.15309115
100.99493469 131.38607112
101.07815321 132.62676045
102.51762270  -6.58548230
102.42648303  -5.31643387
102.33690509  -4.05546973
102.24891184  -2.80248929
102.16251485  -1.55736983
102.07773786  -0.31998735
101.99457359   0.90977246
101.91303896   2.13203870
101.83312506   3.34694693
101.75484196   4.55463729
101.67818789   5.75524881
101.60316123   6.94892541
101.52975815   8.13581343
101.45797312   9.31606075
101.38779944  10.48981626
101.31922945  11.65722953
101.25225472  12.81845048
101.18686609  13.97362913
101.12305380  15.12291538
101.06080753  16.26645870
101.00011653  17.40440804
100.94096945  18.53691959
100.88335529  19.66412283
100.82726217  20.78617409
100.77267824  21.90321836
100.71959154  23.01539942
100.66799005  24.12285976
100.61786174  25.22574047
100.56919464  26.32418128
100.52197684  27.41832044
100.47619653  28.50829474
100.43184205  29.59423947
100.38890190  30.67628844
100.34736478  31.75457396
100.30721959  32.82922686
100.26845547  33.90037647
100.23106181  34.96815070
100.19502827  36.03267598
100.16034476  37.09407739
100.12700153  38.15247859
100.09498909  39.20800191
100.06429829  40.26076839
100.03492027  41.31089779
100.00684653  42.35850865
 99.98006888  43.40371832
 99.95457948  44.44664304
 99.93037083  45.48739794
 99.90743577  46.52609709
 99.88576751  47.56285361
 99.86535960  48.59777963
 99.84620594  49.63098641
 99.82830081  50.66258436
 99.81163883  51.69268309
 99.79621499  52.72139146
 99.78202465  53.74881765
 99.76906351  54.77506920
 99.75732767  55.80025306
 99.74681357  56.82447563
 99.73751802  57.84784284
 99.72943820  58.87046019
 99.72257166  59.89243280
 99.71691632  60.91386546
 99.71247044  61.93486268
 99.70923268  62.95552876
 99.70720206  63.97596784
 99.70637391  64.99627982
 99.70675612  66.01657690
 99.70834471  67.03695888
 99.71114019  68.05752976
 99.71514338  69.07839362
 99.72035552  70.09965468
 99.72677817  71.12141738
 99.73441331  72.14378639
 99.74326323  73.16686672
 99.75333064  74.19076369
 99.76461857  75.21558309
 99.77713044  76.24143113
 99.79087004  77.26841455
 99.80584151  78.29664066
 99.82204937  79.32621741
 99.83949849  80.35725338
 99.85819411  81.38985791
 99.87814182  82.42414111
 99.89934758  83.46021389
 99.92181772  84.49818808
 99.94555889  85.53817639
 99.97057812  86.58029252
 99.99688278  87.62465120
100.02448061  88.67136822
100.05337968  89.72056048
100.08358842  90.77234605
100.11511564  91.82684426
100.14797052  92.88417576
100.18216257  93.94446273
100.21770151  95.00782896
100.25459700  96.07439972
100.29285850  97.14430094
100.33249618  98.21765841
100.37352186  99.29459953
100.41594615 100.37525493
100.45977960 101.45975749
100.50503278 102.54824093
100.55171760 103.64083912
100.59986149 104.73768358
100.64945323 105.83892115
100.70051384 106.94468714
100.75305531 108.05512219
100.80708963 109.17036834
100.86262876 110.29056894
100.91968458 111.41586863
100.97826881 112.54641326
101.03839297 113.68234980
101.10006830 114.82382628
101.16330572 115.97099171
101.22811591 117.12399586
101.29450923 118.28298839
101.36249437 119.44811871
101.43208427 120.61953039
101.50327033 121.79738123
101.57607271 122.98181943
101.65050413 124.17299477
101.72656322 125.37104975
101.80424947 126.57612953
101.88356392 127.78837715
101.96450626 129.00793226
102.04707386 130.23493073
102.13126139 131.46950407
102.21706039 132.71177861
103.66972968  -6.67844106
103.57589627  -5.40782805
103.48365587  -4.14527213
103.39302943  -2.89068375
103.30403865  -1.64394971
103.21669312  -0.40494548
103.13100783   0.82645115
103.04698078   2.05036191
102.96463151   3.26691307
102.88394169   4.47624532
102.80492485   5.67850083
102.72757735   6.87381874
102.65189658   8.06234362
102.57787789   9.24422201
102.50551508  10.41960176
102.43480085  11.58863149
102.36572697  12.75146033
102.29828447  13.90823758
102.23246371  15.05911247
102.16825448  16.20423399
102.10564608  17.34375059
102.04462739  18.47781010
101.98518662  19.60656875
101.92731275  20.73015222
101.87099356  21.84871685
101.81621698  22.96240633
101.76297086  24.07136308
101.71124302  25.17572823
101.66102133  26.27564150
101.61229368  27.37124124
101.56504808  28.46266435
101.51927266  29.55004626
101.47495573  30.63352096
101.43208574  31.71322094
101.39065140  32.78927725
101.35064160  33.86181947
101.31204552  34.93097575
101.27485257  35.99687281
101.23905247  37.05963598
101.20463520  38.11938925
101.17159108  39.17625524
101.13991071  40.23035531
101.10958505  41.28180955
101.08060536  42.33073682
101.05296326  43.37725482
101.02665070  44.42148012
101.00165999  45.46352820
100.97798379  46.50351350
100.95561513  47.54154947
100.93454737  48.57774862
100.91477427  49.61222255
100.89628994  50.64508204
100.87908887  51.67643707
100.86316590  52.70639686
100.84851627  53.73506997
100.83513556  54.76256429
100.82301976  55.78898714
100.81216521  56.81444529
100.80256864  57.83904506
100.79422714  58.86289230
100.78713820  59.88609250
100.78129967  60.90875082
100.77670978  61.93097215
100.77336713  62.95286117
100.77127072  63.97452237
100.77041991  64.99606013
100.77081444  66.01757879
100.77245444  67.03918265
100.77534039  68.06097608
100.77947317  69.08306352
100.78485404  70.10554957
100.79148463  71.12853904
100.79936276  72.15213265
100.80849933  73.17644452
100.81889276  74.20157596
100.83054620  75.22763307
100.84346316  76.25472247
100.85764751  77.28295126
100.87310353  78.31242712
100.88983585  79.34325834
100.90784948  80.37555390
100.92714979  81.40942350
100.94774254  82.44497759
100.96963385  83.48232747
100.99283019  84.52158530
101.01733841  85.56286416
101.04316572  86.60627811
101.07031968  87.65194222
101.09880821  88.69997262
101.12863960  89.75048655
101.15982248  90.80360241
101.19236587  91.85943983
101.22627915  92.91811976
101.26157324  93.97977511
101.29825461  95.04450923
101.33633702  96.11244670
101.37582894  97.18373633
101.41674038  98.25849406
101.45908254  99.33684691
101.50286623 100.41892334
101.54810692 101.50486008
101.59481056 102.59478805
101.64298981 103.68884320
101.69266828 104.78715647
101.74384299 105.88987426
101.79653164 106.99713245
101.85074636 108.10907174
101.90649927 109.22583419
101.96380245 110.34756308
102.02266783 111.47440295
102.08310722 112.60649948
102.14513214 113.74399943
102.20875386 114.88705055
102.27398332 116.03580140
102.34083117 117.19040106
102.40930200 118.35100104
102.47942018 119.51773846
102.55117814 120.69077464
102.62458168 121.87025245
102.69964774 123.05632706
102.77638509 124.24914146
102.85479126 125.44883870
102.93486646 126.65556272
103.01661124 127.86945463
103.10002427 129.09065200
103.18510177 130.31928843
103.27183704 131.55549292
103.36022004 132.79938904
104.82621308  -6.77409731
104.72968797  -5.50189295
104.63478638  -4.23771832
104.54152851  -2.98148697
104.44993617  -1.73310020
104.36002760  -0.49243576
104.27181042   0.74062943
104.18529239   1.96622086
104.10048907   3.18445340
104.01739430   4.39547709
103.93600336   5.59941440
103.85632636   6.79641597
103.77835814   7.98662096
103.70209515   9.17017428
103.62753201  10.34722251
103.55466194  11.51791327
103.48347704  12.68239481
103.41396858  13.84081566
103.34612710  14.99332439
103.27994251  16.14006940
103.21540421  17.28119866
103.15250115  18.41685958
103.09122189  19.54719883
103.03155471  20.67236214
102.97348714  21.79250299
102.91700813  22.90774601
102.86210494  24.01824419
102.80876525  25.12413863
102.75697678  26.22556908
102.70672728  27.32267394
102.65800457  28.41559022
102.61079660  29.50445349
102.56509148  30.58939788
102.52087748  31.67055609
102.47814306  32.74805936
102.43687694  33.82203752
102.39706805  34.89261897
102.35870561  35.95993069
102.32177910  37.02409832
102.28627831  38.08524611
102.25219331  39.14349702
102.21951452  40.19897271
102.18823266  41.25179360
102.15833881  42.30207890
102.12982437  43.34994665
102.10268111  44.39551375
102.07690114  45.43889606
102.05247695  46.48020835
102.02940137  47.51956446
102.00766762  48.55707725
101.98726929  49.59285870
101.96820034  50.62701995
101.95045510  51.65967135
101.93402830  52.69092251
101.91891503  53.72088234
101.90511079  54.74965914
101.89261142  55.77736059
101.88141319  56.80409385
101.87151273  57.82996559
101.86290706  58.85508208
101.85559359  59.87954916
101.84957013  60.90347239
101.84483484  61.92695704
101.84138631  62.95010816
101.83922349  63.97303062
101.83834573  64.99582920
101.83875276  66.01860860
101.84044471  67.04147352
101.84342209  68.06452869
101.84768579  69.08787895
101.85323711  70.11162929
101.86007771  71.13588487
101.86820966  72.16075115
101.87763541  73.18633387
101.88835779  74.21273913
101.90038002  75.24007343
101.91370572  76.26844377
101.92833475  77.29795310
101.94427989  78.32871860
101.96154161  79.36084433
101.98012505  80.39443965
102.00003573  81.42961462
102.02127954  82.46648007
102.04386276  83.50514766
102.06779203  84.54572993
102.09307438  85.58834032
102.11971718  86.63309324
102.14772820  87.68010412
