X,Y,Polarity,Timestamp
61,64,1,25120404
109,64,0,25120524
117,54,0,25120723
86,101,0,25120725
70,70,1,25120790
117,53,0,25120930
112,61,0,25121081
14,73,0,25121094
41,50,1,25121133
106,54,1,25121147
106,54,1,25121148
106,54,1,25121149
89,63,1,25121197
46,54,1,25121310
66,114,0,25121342
73,72,1,25121373
119,47,1,25121378
85,65,1,25121468
99,82,0,25121471
99,58,1,25121518
99,58,1,25121519
99,58,1,25121520
65,67,1,25121707
65,67,1,25121708
65,67,1,25121709
108,53,1,25121777
108,53,1,25121779
74,71,1,25121831
74,71,1,25121832
74,71,1,25121833
74,71,1,25121834
86,66,1,25121970
86,66,1,25121971
68,125,0,25121993
57,61,1,25122011
57,61,1,25122012
57,61,1,25122013
57,61,1,25122014
102,77,0,25122040
102,77,0,25122041
102,77,0,25122042
110,64,0,25122169
102,56,1,25122220
50,58,1,25122374
50,58,1,25122375
78,112,0,25122437
118,48,1,25122522
24,39,1,25122552
24,39,1,25122553
24,39,1,25122555
39,49,1,25122594
39,49,1,25122595
98,83,0,25122613
91,94,0,25122644
85,66,1,25122693
85,66,1,25122694
85,66,1,25122695
62,65,1,25122704
111,46,0,25122788
116,47,0,25122887
74,116,0,25123134
100,57,1,25123251
64,66,1,25123412
64,66,1,25123413
96,87,0,25123429
20,36,1,25123430
20,36,1,25123431
20,36,1,25123432
82,67,1,25123490
82,67,1,25123491
82,67,1,25123492
93,61,1,25123527
93,61,1,25123528
93,61,1,25123529
93,61,1,25123530
80,68,1,25123586
80,68,1,25123587
80,68,1,25123588
80,68,1,25123589
114,59,0,25123644
115,49,1,25123715
105,72,0,25123771
120,48,0,25123780
104,56,1,25123857
75,52,0,25123866
61,64,1,25123887
61,64,1,25123888
40,50,1,25123961
88,97,0,25123986
117,48,1,25124026
101,79,0,25124051
23,38,1,25124069
49,56,1,25124124
49,56,1,25124125
119,50,0,25124177
67,126,0,25124243
95,87,0,25124378
75,71,1,25124446
15,110,0,25124448
89,96,0,25124461
28,56,1,25124478
18,36,1,25124508
53,59,1,25124513
114,58,0,25124521
35,46,1,25124545
102,78,0,25124549
42,48,0,25124605
67,68,1,25124625
93,90,0,25124761
90,94,0,25124853
70,122,0,25124917
107,69,0,25124934
87,64,1,25124948
55,60,1,25125301
55,60,1,25125302
55,60,1,25125303
74,71,1,25125453
74,71,1,25125454
74,71,1,25125455
74,71,1,25125456
45,53,1,25125510
45,53,1,25125512
45,53,1,25125513
45,53,1,25125514
113,50,1,25125524
113,50,1,25125525
113,50,1,25125526
113,50,1,25125527
58,62,1,25125540
58,62,1,25125541
58,62,1,25125542
35,71,1,25125603
66,67,1,25125620
15,126,1,25125636
98,58,1,25125658
98,58,1,25125659
98,58,1,25125660
98,58,1,25125661
91,62,1,25125713
43,52,1,25125760
60,63,1,25125763
60,63,1,25125764
60,63,1,25125765
61,39,1,25125771
61,39,1,25125772
96,59,1,25125823
96,59,1,25125824
115,56,0,25125833
93,91,0,25125839
93,91,0,25125840
93,91,0,25125841
93,91,0,25125842
93,91,0,25125843
93,91,0,25125844
93,91,0,25125845
93,91,0,25125846
93,91,0,25125847
111,83,1,25125881
42,51,1,25125883
42,51,1,25125884
42,51,1,25125885
26,40,1,25125919
26,40,1,25125920
26,40,1,25125921
76,70,1,25125922
83,66,1,25125931
83,66,1,25125932
83,66,1,25125933
75,115,0,25125969
51,57,1,25125996
51,57,1,25125997
51,57,1,25125998
99,126,1,25126029
28,41,1,25126103
111,53,1,25126121
111,53,1,25126122
81,67,1,25126124
12,20,1,25126130
77,70,1,25126225
97,84,0,25126237
78,111,0,25126246
78,111,0,25126247
32,44,1,25126352
32,44,1,25126354
80,108,0,25126356
80,108,0,25126357
104,55,1,25126376
104,55,1,25126377
104,55,1,25126378
104,55,1,25126379
125,119,1,25126405
30,60,1,25126429
30,60,1,25126430
50,57,1,25126437
25,48,1,25126456
98,84,0,25126458
52,58,1,25126760
52,58,1,25126761
52,58,1,25126762
31,43,1,25127031
85,67,1,25127038
78,69,1,25127071
78,69,1,25127073
44,52,1,25127089
44,52,1,25127090
44,52,1,25127092
107,46,0,25127191
97,61,1,25127204
34,69,1,25127236
86,65,1,25127316
69,69,1,25127362
107,54,1,25127363
107,54,1,25127364
102,56,1,25127373
66,127,0,25127400
81,107,0,25127434
81,107,0,25127435
81,107,0,25127436
56,115,1,25127501
54,59,1,25127522
92,61,1,25127656
92,61,1,25127657
48,55,1,25127753
109,52,1,25127754
48,55,1,25127755
48,55,1,25127756
70,87,0,25127789
95,60,1,25127790
95,60,1,25127792
95,60,1,25127793
85,65,1,25127865
19,37,1,25127932
19,37,1,25127933
71,82,0,25127957
110,52,1,25127961
22,37,1,25128072
99,81,0,25128077
88,98,0,25128104
79,68,1,25128178
79,68,1,25128179
103,57,1,25128228
103,57,1,25128229
103,57,1,25128230
26,90,0,25128271
20,36,1,25128346
14,107,1,25128480
121,68,1,25128499
114,50,1,25128537
114,50,1,25128538
114,50,1,25128539
101,57,1,25128547
101,57,1,25128548
116,49,1,25128572
116,49,1,25128573
82,67,1,25128646
64,66,1,25128697
64,66,1,25128698
64,66,1,25128699
111,51,1,25128747
37,47,1,25128781
37,47,1,25128783
100,58,1,25128830
100,58,1,25128831
100,58,1,25128832
63,66,1,25128853
100,57,1,25128874
118,50,1,25128903
77,69,1,25128937
36,47,1,25128953
57,61,1,25128988
90,64,1,25129026
118,51,0,25129099
96,60,1,25129188
96,60,1,25129189
96,60,1,25129190
47,54,1,25129312
47,54,1,25129313
47,54,1,25129314
103,75,0,25129375
71,71,1,25129541
71,71,1,25129542
71,71,1,25129543
73,71,1,25129608
70,70,1,25129619
113,59,0,25129654
120,49,0,25129732
106,70,0,25129775
104,57,1,25129785
48,56,1,25129834
110,64,0,25129874
74,71,1,25129944
74,71,1,25129945
41,50,1,25129952
41,50,1,25129954
24,46,1,25129963
24,46,1,25129964
24,46,1,25129965
24,46,1,25129966
89,63,1,25130136
89,63,1,25130137
89,63,1,25130138
89,63,1,25130139
70,123,0,25130173
44,53,1,25130228
57,62,1,25130232
57,62,1,25130234
101,58,1,25130272
101,58,1,25130273
15,116,0,25130296
107,53,1,25130375
120,81,0,25130414
21,38,1,25130457
21,38,1,25130458
21,38,1,25130459
119,56,0,25130505
91,93,0,25130512
62,64,1,25130609
120,46,1,25130617
120,46,1,25130618
115,49,1,25130669
115,49,1,25130670
82,105,0,25130800
33,45,1,25130933
33,45,1,25130934
33,45,1,25130935
98,58,1,25130938
98,58,1,25130940
90,62,1,25130986
90,62,1,25130987
90,62,1,25130988
90,62,1,25130989
15,115,0,25131133
102,57,1,25131211
102,57,1,25131212
102,57,1,25131213
53,58,1,25131214
112,61,0,25131266
25,40,1,25131323
95,62,1,25131407
105,54,1,25131418
105,54,1,25131419
105,54,1,25131420
35,46,1,25131426
74,116,0,25131523
74,116,0,25131524
95,61,1,25131537
24,40,1,25131601
75,70,1,25131614
75,70,1,25131615
75,70,1,25131616
73,118,0,25131620
94,62,1,25131671
60,63,1,25131712
60,63,1,25131713
83,66,1,25131810
74,117,0,25131848
96,86,0,25131874
51,86,1,25131978
88,63,1,25132053
38,48,1,25132067
38,48,1,25132068
38,48,1,25132069
38,48,1,25132070
45,54,1,25132078
101,78,0,25132080
61,64,1,25132149
61,64,1,25132150
61,64,1,25132151
61,64,1,25132152
61,64,1,25132153
108,67,0,25132271
108,67,0,25132272
28,41,1,25132280
111,63,0,25132333
67,68,1,25132336
87,64,1,25132496
38,58,1,25132563
97,84,0,25132734
97,84,0,25132735
97,84,0,25132736
113,50,1,25132905
113,50,1,25132906
113,50,1,25132907
113,50,1,25132908
81,67,1,25132940
81,67,1,25132941
115,56,0,25132984
118,47,1,25133102
66,67,1,25133120
117,50,1,25133133
25,39,1,25133134
96,59,1,25133141
96,59,1,25133142
96,59,1,25133143
72,119,0,25133152
31,43,1,25133176
91,62,1,25133178
80,68,1,25133318
80,68,1,25133320
72,71,1,25133323
92,61,1,25133479
92,61,1,25133480
92,61,1,25133481
92,61,1,25133482
107,67,0,25133507
93,61,1,25133601
86,97,0,25133802
36,73,1,25133849
117,53,0,25133949
50,56,1,25133962
50,56,1,25133963
50,56,1,25133964
50,56,1,25133965
34,45,1,25134101
70,88,0,25134150
26,51,1,25134269
103,55,1,25134288
103,55,1,25134289
103,55,1,25134290
103,55,1,25134291
15,113,0,25134322
76,70,1,25134327
63,65,1,25134622
63,65,1,25134623
63,65,1,25134624
18,35,1,25134655
18,35,1,25134656
18,35,1,25134657
106,70,0,25134854
45,53,1,25134915
45,53,1,25134916
45,53,1,25134917
57,61,1,25134929
57,61,1,25134930
57,61,1,25134931
90,95,0,25135031
90,95,0,25135032
90,95,0,25135033
90,95,0,25135034
90,95,0,25135035
44,52,1,25135234
44,52,1,25135235
44,52,1,25135236
44,52,1,25135237
51,57,1,25135240
51,57,1,25135241
51,57,1,25135242
103,95,1,25135275
85,65,1,25135308
85,65,1,25135309
79,68,1,25135406
79,68,1,25135407
79,68,1,25135408
43,53,1,25135437
54,38,1,25135558
111,52,1,25135563
40,49,1,25135627
40,49,1,25135628
40,49,1,25135629
48,55,1,25135746
48,55,1,25135747
48,55,1,25135748
65,120,0,25135803
77,69,1,25135836
77,69,1,25135837
77,69,1,25135838
114,49,1,25135930
89,95,0,25135981
76,113,0,25136036
103,95,0,25136105
66,127,0,25136129
14,108,1,25136179
47,54,1,25136189
47,54,1,25136190
110,0,1,25136215
110,0,1,25136216
111,62,0,25136234
111,62,0,25136235
83,104,0,25136319
83,104,0,25136320
106,54,1,25136335
54,59,1,25136393
105,54,1,25136433
112,51,1,25136466
69,69,1,25136677
69,69,1,25136678
69,69,1,25136679
80,67,1,25136701
80,67,1,25136702
33,67,1,25136849
104,55,1,25136880
109,52,1,25136904
109,52,1,25136905
37,47,1,25136980
37,47,1,25136981
41,50,1,25137033
41,50,1,25137034
41,50,1,25137035
87,98,0,25137167
119,49,0,25137170
68,105,0,25137412
100,79,0,25137430
97,85,0,25137521
99,57,1,25137610
84,66,1,25137690
29,42,1,25137717
29,42,1,25137718
29,42,1,25137719
79,109,0,25137769
98,82,0,25137797
84,65,1,25137864
96,85,0,25137953
104,73,0,25137969
107,53,1,25137977
107,53,1,25137978
107,53,1,25137979
71,120,0,25138243
59,62,1,25138279
59,62,1,25138280
109,66,0,25138285
75,70,1,25138416
75,70,1,25138417
71,79,0,25138597
109,54,1,25138714
105,72,0,25138837
73,71,1,25138850
73,71,1,25138851
73,71,1,25138852
104,74,0,25139014
104,74,0,25139015
104,74,0,25139016
104,74,0,25139017
104,74,0,25139018
104,74,0,25139019
94,60,1,25139113
94,60,1,25139114
94,60,1,25139115
94,60,1,25139116
93,60,1,25139178
29,58,1,25139224
95,59,1,25139278
25,49,1,25139310
101,56,1,25139444
19,35,1,25139470
19,35,1,25139472
116,54,0,25139490
108,53,1,25139735
108,53,1,25139736
86,64,1,25139740
86,64,1,25139741
86,64,1,25139742
86,64,1,25139743
88,64,1,25139788
73,117,0,25139840
90,62,1,25139866
90,62,1,25139867
25,39,1,25139868
58,63,1,25139951
32,44,1,25139974
32,44,1,25139975
32,44,1,25139976
97,58,1,25140053
97,58,1,25140054
111,51,1,25140055
78,68,1,25140073
78,68,1,25140074
99,58,1,25140148
116,48,1,25140202
116,48,1,25140203
116,48,1,25140204
116,48,1,25140205
14,90,0,25140231
113,59,0,25140251
113,59,0,25140252
108,67,0,25140275
109,65,0,25140544
109,65,0,25140545
31,43,1,25140631
31,43,1,25140632
31,43,1,25140633
70,70,1,25140986
70,70,1,25140987
70,70,1,25140988
94,88,0,25141044
94,88,0,25141045
94,88,0,25141046
84,102,0,25141145
72,71,1,25141168
33,44,1,25141314
33,44,1,25141315
66,125,0,25141395
108,52,1,25141593
22,37,1,25141770
22,37,1,25141771
22,37,1,25141772
56,60,1,25141930
56,60,1,25141932
80,108,0,25141941
110,51,1,25141958
66,67,1,25142111
66,67,1,25142112
66,67,1,25142113
26,40,1,25142146
119,47,1,25142147
119,47,1,25142148
119,47,1,25142149
119,47,1,25142150
18,37,1,25142285
18,37,1,25142286
82,66,1,25142402
82,66,1,25142403
69,123,0,25142421
69,123,0,25142422
69,123,0,25142423
69,123,0,25142424
38,49,1,25142433
43,51,1,25142468
114,57,0,25142483
114,57,0,25142484
14,37,1,25142538
24,47,1,25142598
81,106,0,25142654
92,91,0,25142674
92,91,0,25142675
92,91,0,25142676
84,103,0,25142696
84,103,0,25142698
84,103,0,25142699
84,103,0,25142700
84,103,0,25142701
84,103,0,25142702
117,52,0,25142782
100,57,1,25142846
100,57,1,25142847
86,99,0,25142858
77,112,0,25142898
77,112,0,25142899
77,112,0,25142900
77,112,0,25142901
24,38,1,25142926
50,56,1,25142996
50,56,1,25142997
50,56,1,25142998
34,45,1,25143001
100,80,0,25143090
30,42,1,25143120
30,42,1,25143121
97,84,0,25143281
44,52,1,25143298
44,52,1,25143299
44,52,1,25143300
60,63,1,25143517
113,61,0,25143536
92,62,1,25143600
100,79,0,25143642
18,37,0,25143666
115,47,0,25143755
72,119,0,25143899
43,90,0,25143900
119,52,0,25143902
60,63,1,25143961
58,120,0,25143964
72,121,0,25143966
82,105,0,25144033
21,37,1,25144219
117,48,1,25144505
46,53,1,25144589
46,53,1,25144590
46,53,1,25144591
76,69,1,25144668
76,69,1,25144669
97,59,1,25144705
97,59,1,25144706
97,59,1,25144707
97,59,1,25144708
99,57,1,25145010
99,57,1,25145012
81,67,1,25145212
81,67,1,25145213
81,67,1,25145214
71,70,1,25145220
81,43,0,25145254
106,70,0,25145287
107,70,0,25145301
27,40,1,25145324
53,58,1,25145353
53,58,1,25145354
53,58,1,25145355
107,68,0,25145432
34,46,1,25145485
65,66,1,25145609
84,68,1,25145764
84,68,1,25145765
28,41,1,25145875
77,69,1,25145921
77,69,1,25145922
77,69,1,25145923
40,82,1,25145933
76,113,0,25146010
68,106,0,25146079
70,86,0,25146153
102,76,0,25146293
105,71,0,25146369
89,95,0,25146398
103,55,1,25146683
103,55,1,25146684
103,55,1,25146685
59,62,1,25146825
59,62,1,25146826
75,70,1,25147099
75,70,1,25147100
75,70,1,25147101
112,50,1,25147231
112,50,1,25147232
112,50,1,25147233
112,50,1,25147234
99,81,0,25147274
37,47,1,25147322
37,47,1,25147323
92,92,0,25147441
108,52,1,25147547
98,58,1,25147730
98,58,1,25147731
95,87,0,25147942
38,78,1,25148036
115,26,0,25148042
112,60,0,25148080
119,46,1,25148128
119,49,0,25148236
71,120,0,25148332
83,66,1,25148344
83,66,1,25148345
83,66,1,25148346
86,20,0,25148456
73,117,0,25148464
63,65,1,25148488
63,65,1,25148490
63,65,1,25148491
118,47,1,25148516
114,49,1,25148571
83,103,0,25148588
79,68,1,25148626
79,68,1,25148627
69,69,1,25148682
40,49,1,25148696
81,68,1,25148961
68,124,0,25149019
118,49,1,25149077
70,121,0,25149098
110,45,0,25149164
104,73,0,25149169
67,107,0,25149230
78,110,0,25149262
47,54,1,25149418
65,119,0,25149708
89,62,1,25149709
89,62,1,25149711
89,62,1,25149712
62,64,1,25150013
62,64,1,25150014
62,64,1,25150015
89,63,1,25150135
15,114,0,25150232
91,61,1,25150311
91,61,1,25150312
91,61,1,25150313
79,109,0,25150417
86,64,1,25150434
86,64,1,25150435
93,60,1,25150548
93,60,1,25150549
93,60,1,25150550
93,60,1,25150551
63,23,1,25150703
96,85,0,25150775
87,63,1,25150781
87,63,1,25150782
21,127,1,25150844
14,109,1,25150888
58,61,1,25150905
58,61,1,25150906
73,71,1,25150949
73,71,1,25150950
73,71,1,25150951
17,36,1,25150966
89,81,1,25151024
42,51,1,25151041
106,53,1,25151048
125,123,1,25151049
106,53,1,25151050
116,75,1,25151303
78,68,1,25151373
78,68,1,25151374
78,68,1,25151375
78,68,1,25151376
18,36,1,25151480
18,36,1,25151481
18,36,1,25151482
57,61,1,25151488
57,61,1,25151489
57,61,1,25151490
38,36,1,25151658
117,47,1,25151735
20,36,1,25151875
67,124,0,25151918
78,110,0,25152052
86,100,0,25152054
84,65,1,25152204
1,76,0,25152957
82,66,1,25152970
82,66,1,25152971
82,66,1,25152972
19,35,1,25153546
19,35,1,25153547
49,55,1,25153568
47,55,1,25153675
25,39,1,25153770
81,106,0,25153776
35,46,1,25153842
46,55,1,25153921
109,52,1,25154067
109,52,1,25154068
89,97,0,25154119
23,39,1,25154154
43,88,1,25154367
43,88,1,25154368
110,55,1,25154373
50,56,1,25154473
50,56,1,25154475
88,63,1,25154561
88,63,1,25154562
88,63,1,25154563
74,70,1,25154952
74,70,1,25154953
74,70,1,25154955
27,40,1,25155022
95,40,1,25155070
66,69,1,25155309
115,51,1,25155366
95,59,1,25155485
118,51,0,25155486
95,59,1,25155487
90,94,0,25155503
90,94,0,25155505
90,94,0,25155506
16,60,1,25155614
76,51,1,25155641
68,69,1,25155692
26,52,1,25155695
26,52,1,25155696
24,38,1,25155892
24,38,1,25155893
24,38,1,25155894
98,10,1,25156014
99,43,1,25156091
102,56,1,25156237
102,56,1,25156238
102,56,1,25156239
80,67,1,25156573
80,67,1,25156574
80,67,1,25156575
97,58,1,25156633
97,58,1,25156634
97,58,1,25156635
17,35,1,25157239
17,35,1,25157240
120,46,1,25157843
22,37,1,25158140
22,37,1,25158141
22,37,1,25158142
20,37,1,25158722
4,10,1,25158737
27,53,1,25159313
61,103,1,25159324
38,50,1,25159498
38,50,1,25159499
107,117,1,25160532
39,78,1,25160794
39,78,1,25160795
108,52,0,25161791
23,55,1,25162100
4,28,1,25162159
12,77,1,25162202
88,18,1,25162212
73,71,0,25162405
112,55,1,25162535
99,24,1,25162545
40,49,0,25162826
41,37,0,25163415
94,61,1,25163588
114,113,1,25163705
89,42,1,25164094
85,101,0,25164204
85,101,0,25164205
84,65,0,25164516
88,63,0,25164537
24,38,0,25164817
86,64,0,25164864
117,47,0,25165033
80,67,0,25165221
25,39,0,25165274
63,65,0,25165458
105,73,0,25165678
15,117,0,25165715
119,49,1,25165747
44,52,0,25165764
106,53,0,25165773
119,46,0,25165802
82,66,0,25165866
83,103,1,25165927
83,103,1,25165928
83,103,1,25165929
83,103,1,25165930
97,58,0,25165980
61,42,1,25166211
47,97,1,25166404
47,97,1,25166405
109,52,0,25166446
28,41,0,25166687
71,70,0,25166756
88,42,1,25166763
91,61,0,25166779
29,104,1,25166909
93,60,0,25166910
78,110,1,25167086
78,110,1,25167087
78,110,1,25167088
78,110,1,25167090
114,49,0,25167255
121,97,1,25167350
34,45,0,25167537
69,69,0,25167819
87,63,0,25167837
22,43,1,25167943
59,62,0,25167961
46,95,1,25168116
46,95,1,25168117
46,95,1,25168118
46,95,1,25168119
67,97,1,25168334
110,51,0,25168501
76,69,0,25168783
121,97,0,25168801
49,101,1,25168840
25,39,0,25168894
72,71,0,25168972
49,55,0,25169018
47,54,0,25169164
47,54,0,25169165
47,54,0,25169166
120,46,0,25169167
44,52,0,25169238
102,76,1,25169304
102,76,1,25169305
103,55,0,25169590
95,59,0,25169621
112,50,0,25169759
77,69,0,25169883
75,70,0,25169918
78,68,0,25170105
74,70,0,25170148
50,56,0,25170173
106,70,1,25170497
99,57,0,25170573
60,63,0,25170642
58,120,1,25170671
58,120,1,25170672
15,105,0,25170684
63,63,0,25170713
56,60,0,25170740
96,85,1,25170826
96,85,1,25170827
96,85,1,25170828
96,85,1,25170829
63,65,0,25171100
66,67,0,25171220
65,66,0,25171385
70,70,0,25171444
27,40,0,25171497
96,86,0,25171597
28,56,1,25171812
53,58,0,25172170
35,46,0,25172189
37,47,0,25172283
41,50,0,25172295
41,50,0,25172296
41,50,0,25172297
48,99,1,25172382
48,99,1,25172383
48,99,1,25172384
40,49,0,25172541
43,51,0,25172551
101,56,0,25172679
57,61,0,25172682
68,124,1,25172711
68,124,1,25172712
89,42,0,25172869
76,113,1,25172915
53,109,1,25173103
53,109,1,25173104
53,109,1,25173105
50,103,1,25173165
34,45,0,25173226
28,41,0,25173312
38,48,0,25173354
27,54,1,25173529
66,67,0,25173656
46,53,0,25173709
79,68,0,25173745
83,66,0,25173836
73,71,0,25173890
37,75,1,25174065
82,66,0,25174101
80,67,0,25174122
62,64,0,25174382
48,55,0,25174393
67,68,0,25174691
88,63,0,25174802
58,62,0,25175013
84,65,0,25175283
69,69,0,25175356
90,62,0,25175388
23,38,0,25175564
20,39,1,25175592
97,58,0,25175613
108,52,0,25175652
31,63,1,25175681
77,69,0,25175693
103,55,0,25175695
100,79,1,25176122
100,79,1,25176123
100,79,1,25176124
105,54,0,25176269
84,67,1,25176461
32,65,1,25176504
32,65,1,25176505
33,67,1,25176519
32,44,0,25176536
61,64,0,25176687
51,57,0,25176729
73,117,1,25176758
73,117,1,25176759
73,117,1,25176761
43,89,1,25176791
43,89,1,25176792
43,89,1,25176793
19,14,0,25176817
70,70,0,25177047
30,42,0,25177175
54,112,1,25177197
30,60,1,25177407
26,40,0,25177425
45,53,0,25177642
45,93,1,25177712
37,76,1,25177762
37,76,1,25177763
37,76,1,25177764
29,58,1,25177982
92,61,0,25178028
116,48,0,25178067
100,57,0,25178085
19,35,0,25178191
19,35,0,25178192
19,35,0,25178193
19,35,0,25178195
19,35,0,25178196
19,35,0,25178197
19,35,0,25178198
19,35,0,25178199
109,65,1,25178251
114,57,1,25178564
44,52,0,25178679
39,80,1,25178804
44,91,1,25178975
44,91,1,25178976
44,91,1,25178977
71,120,1,25179204
71,120,1,25179205
71,120,1,25179206
85,110,1,25179273
86,99,1,25179378
89,95,1,25179469
89,95,1,25179470
89,95,1,25179471
89,95,1,25179472
21,41,1,25179630
72,71,0,25179933
20,36,0,25179941
20,36,0,25179942
60,63,0,25180037
79,68,0,25180107
25,39,0,25180228
89,62,0,25180381
86,64,0,25180435
23,38,0,25180531
52,107,1,25180559
52,107,1,25180560
52,107,1,25180561
47,97,1,25180670
47,97,1,25180672
47,97,1,25180673
105,54,0,25180718
107,53,0,25180740
64,66,0,25180861
64,66,0,25180862
34,69,1,25180966
63,65,0,25180978
75,70,0,25181052
24,17,0,25181078
94,60,0,25181223
48,55,0,25181229
20,40,1,25181231
20,40,1,25181232
66,113,0,25181276
98,58,0,25181371
89,63,0,25181424
55,114,1,25181487
0,18,1,25181519
0,18,1,25181520
0,18,1,25181521
0,18,1,25181522
68,40,1,25181663
35,71,1,25181698
116,54,1,25181710
102,56,0,25181880
67,68,0,25181918
42,51,0,25182043
54,59,0,25182175
52,58,0,25182239
35,46,0,25182467
118,47,0,25182473
114,49,0,25182563
45,53,0,25182688
58,62,0,25182903
112,62,0,25182917
104,55,0,25183025
96,59,0,25183036
49,56,0,25183077
49,56,0,25183078
49,56,0,25183079
49,56,0,25183080
49,56,0,25183082
120,46,0,25183125
70,70,0,25183128
99,57,0,25183214
57,61,0,25183279
57,61,0,25183280
38,48,0,25183459
39,49,0,25183708
81,67,0,25184060
111,51,0,25184063
82,66,0,25184101
55,60,0,25184256
46,95,1,25184264
71,71,0,25184299
23,45,1,25184332
22,37,0,25184336
109,52,0,25184470
109,52,0,25184471
68,69,0,25184560
65,67,0,25184877
58,62,0,25184983
42,51,0,25185074
61,64,0,25185098
46,54,0,25185146
98,82,1,25185464
87,98,1,25185467
87,98,1,25185468
70,121,1,25185530
83,66,0,25185625
60,124,1,25185774
60,124,1,25185775
60,124,1,25185776
60,124,1,25185777
60,124,1,25185779
33,45,0,25186052
90,62,0,25186071
41,50,0,25186087
98,58,0,25186128
85,65,0,25186145
48,55,0,25186148
118,51,1,25186149
19,38,1,25186229
74,71,0,25186238
51,57,0,25186305
76,70,0,25186320
62,65,0,25186348
41,84,1,25186467
41,84,1,25186468
41,84,1,25186469
41,84,1,25186470
53,110,1,25186472
53,110,1,25186473
115,49,0,25186490
77,69,0,25186538
26,40,0,25186563
49,56,0,25186585
49,56,0,25186586
49,56,0,25186587
67,68,0,25186606
92,61,0,25186608
107,53,0,25186638
123,69,1,25186768
87,64,0,25186831
17,35,0,25186859
113,59,1,25186878
68,69,0,25186934
47,54,0,25186964
91,62,0,25187090
103,55,0,25187141
78,68,0,25187167
88,63,0,25187349
51,105,1,25187357
51,105,1,25187358
51,105,1,25187359
55,60,0,25187590
29,42,0,25187814
29,42,0,25187816
29,42,0,25187817
54,112,1,25187861
65,67,0,25187919
39,49,0,25187925
43,52,0,25187931
71,71,0,25187999
31,43,0,25188154
38,78,1,25188200
38,78,1,25188201
23,38,0,25188202
56,61,0,25188302
108,53,0,25188382
72,72,0,25188462
32,44,0,25188578
32,44,0,25188579
32,44,0,25188580
32,44,0,25188581
32,44,0,25188582
32,44,0,25188584
30,43,0,25188618
59,63,0,25188639
52,58,0,25188700
46,54,0,25188858
36,47,0,25188896
36,47,0,25188897
36,47,0,25188898
25,49,1,25188992
58,121,1,25189003
111,51,0,25189017
62,65,0,25189036
78,69,0,25189090
106,70,1,25189096
89,63,0,25189164
20,36,0,25189165
20,36,0,25189166
117,48,0,25189215
96,59,0,25189364
102,56,0,25189712
99,81,1,25189717
22,43,1,25189796
61,64,0,25189841
100,57,0,25189886
24,47,1,25189930
93,61,0,25189955
28,41,0,25189961
94,60,0,25189978
113,50,0,25189996
113,50,0,25189997
25,50,1,25190076
98,44,1,25190084
98,44,1,25190085
101,56,0,25190144
108,67,1,25190174
42,87,1,25190211
42,87,1,25190212
42,87,1,25190213
42,87,1,25190214
70,70,0,25190229
82,67,0,25190249
64,66,0,25190333
53,59,0,25190421
43,89,1,25190433
43,89,1,25190434
40,82,1,25190577
40,82,1,25190578
40,82,1,25190579
76,69,0,25190619
111,62,1,25190624
76,70,0,25190752
52,108,1,25190834
52,108,1,25190835
52,108,1,25190836
52,108,1,25190837
84,66,0,25190875
31,63,1,25190931
80,68,0,25191104
73,71,0,25191107
30,61,1,25191110
83,66,0,25191112
119,47,0,25191184
65,67,0,25191254
47,55,0,25191301
42,51,0,25191306
85,65,0,25191332
75,70,0,25191380
29,59,1,25191386
43,52,0,25191413
58,62,0,25191572
50,57,0,25191670
92,91,1,25191730
92,91,1,25191731
92,91,1,25191733
66,127,1,25191904
66,127,1,25191905
66,127,1,25191906
68,69,0,25191933
79,68,0,25191948
98,58,0,25191952
45,53,0,25192053
62,65,0,25192089
115,49,0,25192164
74,71,0,25192171
30,43,0,25192180
30,43,0,25192181
30,43,0,25192182
30,43,0,25192183
77,69,0,25192228
26,52,1,25192256
44,53,0,25192348
56,61,0,25192426
81,67,0,25192531
95,60,0,25192575
35,46,0,25192584
57,118,1,25192644
95,87,1,25192714
37,48,0,25192738
47,98,1,25192843
47,98,1,25192844
110,52,0,25192867
97,59,0,25192917
56,116,1,25192968
56,116,1,25192969
59,63,0,25193040
118,47,0,25193143
81,106,1,25193151
81,106,1,25193152
81,106,1,25193153
81,106,1,25193154
87,64,0,25193304
18,35,0,25193361
86,65,0,25193421
104,55,0,25193456
58,120,1,25193472
58,120,1,25193473
58,120,1,25193474
106,54,0,25193545
106,54,0,25193546
106,54,0,25193547
106,54,0,25193548
45,93,1,25193620
55,40,0,25193650
84,102,1,25193838
84,102,1,25193839
84,102,1,25193840
84,102,1,25193841
101,57,0,25193843
91,62,0,25193926
39,49,0,25193941
27,54,1,25193962
18,36,1,25194027
33,45,0,25194041
49,56,0,25194079
49,56,0,25194080
78,69,0,25194099
50,57,0,25194142
96,45,0,25194149
55,57,0,25194155
94,45,0,25194179
55,60,0,25194197
66,67,0,25194257
40,50,0,25194364
25,40,0,25194367
72,72,0,25194368
95,60,0,25194406
66,68,0,25194436
21,37,0,25194474
21,37,0,25194475
21,37,0,25194476
21,37,0,25194477
21,37,0,25194479
90,94,1,25194480
21,37,0,25194484
21,37,0,25194485
21,37,0,25194486
21,37,0,25194488
99,58,0,25194493
80,68,0,25194533
105,72,1,25194586
43,52,0,25194608
53,59,0,25194655
